location	month	lot_num	artist	born_death	title	estimated_price	sold_price	sold_price_usd	image_url	image_path	description	artist_signature	medium	height_cm	length_cm	year_printed	provenance
London	28February2018	440	Louis Valtat	1869-1952	"Fleurs dans un vase
"	GBP 20,000 - GBP 30,000	GBP 30000	41493	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0440_000(louis_valtat_fleurs_dans_un_vase).jpg	./resources/28February2018/Lot440.jpg	"['<span id=""main_center_0_lblLotDescription"">Louis Valtat (1869-1952)', '\nFleurs dans un vase', ""\nsigned 'L. Valtat' (lower right)"", '\noil on canvas', '\n25 3/4 x 19 3/4 in. (65.3 x 50.2 cm.)', '\nPainted in<i> </i>1933', '\n</span>']"	signed 'L. Valtat' (lower right)	oil on canvas	65.3	50.2	Painted in<i> </i>1933	"Private collection, France, by the 1960s. 
Acquired from the above by the present owner."
London	28February2018	441	Léon de Smet	1881-1966	"Piccadilly Circus
"	GBP 40,000 - GBP 60,000	GBP 37500	51866	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0441_000(leon_de_smet_piccadilly_circus).jpg	./resources/28February2018/Lot441.jpg	"['<span id=""main_center_0_lblLotDescription"">Léon de Smet (1881-1966)', '\nPiccadilly Circus', '\nsigned and dated \'L<span style=""font-size:9"">ÉON</span> D<span style=""font-size:9"">E</span> S<span style=""font-size:9"">MET</span> 1918\' (lower right)', '\noil on burlap', '\n27 7/8 x 40 1/2 in. (71 x 102.3 cm.)', '\nPainted in 1918', '\n</span>']"	"signed and dated 'L<span style=""font-size:9"">ÉON</span> D<span style=""font-size:9"">E</span> S<span style=""font-size:9"">MET</span> 1918' (lower right)"	oil on burlap	71.0	102.3	Painted in 1918	Private collection, Norway, by whom acquired directly from the artist, and thence by descent to the present owner in 2003.
London	28February2018	443	Jean Metzinger	1883-1956	"Péniches au bord de la Seine
"	GBP 90,000 - GBP 150,000	GBP 200000	276620	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0443_000(jean_metzinger_peniches_au_bord_de_la_seine).jpg	./resources/28February2018/Lot443.jpg	"['<span id=""main_center_0_lblLotDescription"">Jean Metzinger (1883-1956)', '\nPéniches au bord de la Seine', ""\nsigned 'Metzinger' (lower right)"", '\noil on canvas', '\n23 1/4 x 28 3/4 in. (59 x 73.2 cm.)', '\nPainted <i>circa</i> 1904', '\n</span>']"	signed 'Metzinger' (lower right)	oil on canvas	59.0	73.2	Painted <i>circa</i> 1904	"Dr Bouchard.
Barbara Annis, Inc., New York.
Robert Caramel, New York, by whom acquired from the above in 1987, and thence by descent; sale, Christie's, New York, 15 May 1997, lot 370.
Private collection, California, by whom acquired at the above sale; sale, Christie's, London, 5 February 2008, lot 208.
Private collection, Milan, by whom acquired at the above sale."
London	28February2018	444	Maurice de Vlaminck	1876-1958	"La Rivière
"	GBP 120,000 - GBP 180,000	GBP 137500	190176	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0444_000(maurice_de_vlaminck_la_riviere).jpg	./resources/28February2018/Lot444.jpg	"['<span id=""main_center_0_lblLotDescription"">Maurice de Vlaminck (1876-1958)', '\nLa Rivière', ""\nsigned 'Vlaminck' (lower right)"", '\noil on canvas', '\n25 5/8 x 31 7/8 in. (65.1 x 81 cm.)', '\n</span>']"	signed 'Vlaminck' (lower right)	oil on canvas	65.1	81.0		"The artist's estate. 
Ambroise Vollard, Paris, by whom acquired from the above. 
Francis Taylor, Beverly Hills. 
Dalzell Hatfield Galleries, Los Angeles. 
Mr. and Mrs. David Lowe, Los Angeles. 
Richard L. Feigen & Co., New York. 
Leona M. Helmsley, New York, and thence by desent; sale, Christie's, New York, 7 May 2009, lot 241. 
Acquired at the above sale by the present owner."
London	28February2018	445	Raoul Dufy	1877-1953	"La maison dans les arbres
"	GBP 100,000 - GBP 150,000	GBP 187500	259331	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0445_000(raoul_dufy_la_maison_dans_les_arbres).jpg	./resources/28February2018/Lot445.jpg	"['<span id=""main_center_0_lblLotDescription"">Raoul Dufy (1877-1953)', '\nLa maison dans les arbres', ""\nsigned 'Raoul Dufy' (lower left)"", '\noil on canvas', '\n28 3/4 x 23 3/4 in. (73 x 60.2 cm.)', '\nPainted in 1908', '\n</span>']"	signed 'Raoul Dufy' (lower left)	oil on canvas	73.0	60.2	Painted in 1908	"Galerie Michael Haas, Berlin. 
Anonymous sale, Christie's, London, 1 December 1987, lot 196.
Acquired at the above sale by the present owner."
London	28February2018	447	Henri Hayden	1883-1970	"Nature morte au journal
"	GBP 150,000 - GBP 250,000	GBP 392750	543212	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0447_000(henri_hayden_nature_morte_au_journal).jpg	./resources/28February2018/Lot447.jpg	"['<span id=""main_center_0_lblLotDescription"">Henri Hayden (1883-1970)', '\nNature morte au journal', ""\nsigned 'Hayden' (lower right); signed and dated 'Hayden X-1918 (on the reverse)"", '\noil on canvas', '\n32 1/8 x 23 5/8 in. (81.5 x 60.2 cm.)', '\nPainted in October 1918', '\n</span>']"	signed 'Hayden' (lower right); signed and dated 'Hayden X-1918 (on the reverse)	oil on canvas	81.5	60.2	Painted in October 1918	"Michel Couturier, Paris.
Galerie Melki, Paris.
Anonymous sale, Sotheby's, London, 7 April 1976, lot 52.
Waddington Galleries, London.
Norton Simon Foundation, Pasadena, by whom acquired from the above 14 May 1976; sale, Sotheby's, New York, 1 November 1978, lot 45A.
Galerie Daniel Malingue, Paris.
Acquired from the above by the present owner in 1980."
London	28February2018	448	Jean Metzinger	1883-1956	"Paysage
"	GBP 100,000 - GBP 150,000	GBP 150000	207465	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0448_000(jean_metzinger_paysage).jpg	./resources/28February2018/Lot448.jpg	"['<span id=""main_center_0_lblLotDescription"">Jean Metzinger (1883-1956)', '\nPaysage', ""\nsigned 'Metzinger' (lower left)"", '\noil on canvas', '\n21 1/8 x 28 3/4 in. (53.7 x 73 cm.)', '\nPainted <i>circa </i>1917-1921', '\n</span>']"	signed 'Metzinger' (lower left)	oil on canvas	53.7	73.0	Painted <i>circa </i>1917-1921	"Léonce Rosenberg, Paris, by 1922.
Dr. Henry Roland, London, by whom acquired in October 1949, and thence by descent; sale, Sotheby's, London, 1 April 1987, lot 182.
Acquired at the above sale by the present owner."
London	28February2018	449	Georges Braque	1882-1963	"Verre et fruits
"	GBP 80,000 - GBP 120,000	GBP 187500	259331	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0449_000(georges_braque_verre_et_fruits).jpg	./resources/28February2018/Lot449.jpg	"['<span id=""main_center_0_lblLotDescription"">Georges Braque (1882-1963)', '\nVerre et fruits', ""\nsigned 'G Braque' (lower left)"", '\noil on canvas', '\n9 1/2 x 13 3/4 in. (24 x 35 cm.)', '\nPainted in 1932', '\n</span>']"	signed 'G Braque' (lower left)	oil on canvas	24.0	35.0	Painted in 1932	"Vladimir Golschmann, St. Louis. 
Perls Galleries, New York (no. 3106), acquired from the above on 1 July 1945.
Arthur Bradley Campbell, Palm Beach, by whom acquired from the above on 10 July 1945; sale, Sotheby's, New York, 27 October 1954, lot 28.
Mrs. Thomas M. Cole-Harrison, New York; sale, Sotheby's, New York, 17 October 1973, lot 68A.
Brook Street Gallery, London.
Private collection, Europe, by whom acquired from the above in November 1974. 
Acquired from the above by the present owner in 1994."
London	28February2018	450	Juan Gris	1887-1927	"Raisins, carafe et livre
"	GBP 160,000 - GBP 240,000	GBP 150000	207465	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0450_000(juan_gris_raisins_carafe_et_livre).jpg	./resources/28February2018/Lot450.jpg	"['<span id=""main_center_0_lblLotDescription"">Juan Gris (1887-1927)', '\nRaisins, carafe et livre', ""\nsigned and dated 'Juan Gris. 1922' (lower left)"", '\noil on canvas', '\n15 1/8 x 18 1/8 in. (38 x 46 cm.)', '\nPainted in 1922', '\n</span>']"	signed and dated 'Juan Gris. 1922' (lower left)	oil on canvas	38.0	46.0	Painted in 1922	"Galerie Simon, Paris (no. 7436).
Galerie Mettler, St. Gallen, Switzerland (no. 431).
Mme Vandervelde, Switzerland; sale, Sotheby's, London, 17 February 1932, lot 136.
Major Simmons, London; sale, Christie's, London, 27 March 1973, lot 24.
Galerie Jan Krugier, Geneva.
Brook Street Gallery, London.
Private collection, Europe, by whom acquired from the above in 1975.
Acquired from the above by the present owner in 1994."
London	28February2018	451	Herbert Bayer	1900-1985	"Segesta
"	GBP 10,000 - GBP 15,000	GBP 12500	17288	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0451_000(herbert_bayer_segesta).jpg	./resources/28February2018/Lot451.jpg	"['<span id=""main_center_0_lblLotDescription"">Herbert Bayer (1900-1985)', '\nSegesta', ""\nsigned 'Bayer' (lower right); signed again and dated '24 H. Bayer' (on the reverse)"", '\noil on burlap', '\n18 1/2 x 23 3/8 in. (47 x 59.5 cm.)', '\nPainted in 1924', '\n</span>']"	signed 'Bayer' (lower right); signed again and dated '24 H. Bayer' (on the reverse)	oil on burlap	47.0	59.5	Painted in 1924	"Galeire Orangerie, Vienna. 
Private collection, Europe, by whom acquired circa 1975. 
Acquired from the above by the present owner in 1994."
London	28February2018	452	Fernand Léger	1881-1955	"La femme à la rose
"	GBP 120,000 - GBP 180,000	GBP 224750	310851	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0452_000(fernand_leger_la_femme_a_la_rose).jpg	./resources/28February2018/Lot452.jpg	"['<span id=""main_center_0_lblLotDescription"">Fernand Léger (1881-1955)', '\nLa femme à la rose', ""\nsigned 'F.LEGER.' (lower right)"", '\noil on canvas', '\n13 x 16 1/8 in. (33 x 41 cm.)', '\nPainted in 1931', '\n</span>']"	signed 'F.LEGER.' (lower right)	oil on canvas	33.0	41.0	Painted in 1931	"Galerie Louise Leiris, Paris (inv. no. 012634/30510).
Galleria Notizie Arte Contemporanea, Turin.
Galleria Toninelli, Milan.
Private collection, Europe, by whom acquired from the above in 1974.
Acquired from the above by the present owner in 1994."
London	28February2018	453	Antoine Pevsner	1884-1962	"Création linéaire
"	GBP 70,000 - GBP 100,000	GBP 77500	107190	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0453_000(antoine_pevsner_creation_lineaire).jpg	./resources/28February2018/Lot453.jpg	"['<span id=""main_center_0_lblLotDescription"">Antoine Pevsner (1884-1962)', '\nCréation linéaire', ""\nsigned and indistinctly dated 'Pevsner 1918 - 1925' (incised lower right) and initialled and dated '18 AP 25' (incised lower left)"", '\noil, gouache and encaustic on cradled board', '\n20 1/4 x 14 in. (51.5 x 35.5 cm.)', '\nPainted in<i> </i>1918-1925', '\n</span>']"	signed and indistinctly dated 'Pevsner 1918 - 1925' (incised lower right) and initialled and dated '18 AP 25' (incised lower left)	oil, gouache and encaustic on cradled board	51.5	35.5	Painted in<i> </i>1918-1925	"Marcel Joray, Neuchâtel, acquired from the artist in 1961.
Private collection, Switzerland, by whom acquired from the above in June 1997, and thence by descent to the present owner."
London	28February2018	454	Victor Brauner	1903-1966	"Victor Victorios eperonné figuré du poisson d'honneur
"	GBP 30,000 - GBP 50,000	GBP 81250	112376	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0454_000(victor_brauner_victor_victorios_eperonne_figure_du_poisson_dhonneur).jpg	./resources/28February2018/Lot454.jpg	"['<span id=""main_center_0_lblLotDescription"">Victor Brauner (1903-1966)', ""\nVictor Victorios eperonné figuré du poisson d'honneur"", '\nsigned and dated \'<span style=""font-size:9"">VICTOR 13.IV.1949.</span>\' (lower right) and inscribed \'<span style=""font-size:9"">VICTOR VICTORIOS EPERONNÉ FIGURÉ DU POISSON D\'HONNEUR</span>\' (lower left)', '\noil on canvas', '\n18 x 14 3/4 in. (46 x 37.5 cm.)', '\nPainted on 13 April 1949', '\n</span>']"	"signed and dated '<span style=""font-size:9"">VICTOR 13.IV.1949.</span>' (lower right) and inscribed '<span style=""font-size:9"">VICTOR VICTORIOS EPERONNÉ FIGURÉ DU POISSON D'HONNEUR</span>' (lower left)"	oil on canvas	46.0	37.5	Painted on 13 April 1949	"Galleria Condotti 75, Rome.
Private collection, Rome, by whom acquired from the above, and thence by descent to the present owners."
London	28February2018	455	Victor Brauner	1903-1966	"Victor Victorios victorieux aux causes victoriennes
"	GBP 30,000 - GBP 50,000	GBP 68750	95088	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0455_000(victor_brauner_victor_victorios_victorieux_aux_causes_victoriennes).jpg	./resources/28February2018/Lot455.jpg	"['<span id=""main_center_0_lblLotDescription"">Victor Brauner (1903-1966)', '\nVictor Victorios victorieux aux causes victoriennes', '\nsigned and dated <span style=""font-size:9"">\'VICTOR 30.III.1949.\' </span>(lower right) and inscribed \'<span style=""font-size:9"">VICTOR.VICTORIOS.VICTORIEUX.AUX.CAUSES.VICTORIENNES.\' (lower left)</span>', '\noil on canvas', '\n18 1/8 x 15 in. (46 x 38 cm.)', '\nPainted on 30 March 1949', '\n</span>']"	"signed and dated <span style=""font-size:9"">'VICTOR 30.III.1949.' </span>(lower right) and inscribed '<span style=""font-size:9"">VICTOR.VICTORIOS.VICTORIEUX.AUX.CAUSES.VICTORIENNES.' (lower left)</span>"	oil on canvas	46.0	38.0	Painted on 30 March 1949	"Sidney Janis Gallery, New York.
Galleria Condotti 74, Rome.
Private collection, Rome, by whom acquired from the above, and thence by descent to the present owners."
London	28February2018	456	Félix Labisse	1905-1982	"Le baptême de l'air
"	GBP 10,000 - GBP 15,000	GBP 31250	43221	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0456_000(felix_labisse_le_bapteme_de_lair).jpg	./resources/28February2018/Lot456.jpg	"['<span id=""main_center_0_lblLotDescription"">Félix Labisse (1905-1982)', ""\nLe baptême de l'air"", ""\nsigned 'LABISSE.' (lower left)"", '\noil on canvas', '\n23 5/8 x 28 3/4 in. (60 x 73 cm.)', '\nPainted in 1942', '\n</span>']"	signed 'LABISSE.' (lower left)	oil on canvas	60.0	73.0	Painted in 1942	"Henri Storck, Brussels.
André Janssen, Antwerp, at least until 1972. 
Carlo De Poortere, Belgium.
Anonymous sale, Christie's, Amsterdam, 5 June 1996, lot 178.
Private collection, The Netherlands, by whom acquired at the above sale."
London	28February2018	457	Félix Labisse	1905-1982	"Idylle masquée
"	GBP 10,000 - GBP 15,000	GBP 37500	51866	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0457_000(felix_labisse_idylle_masquee).jpg	./resources/28February2018/Lot457.jpg	"['<span id=""main_center_0_lblLotDescription"">Félix Labisse (1905-1982)', '\nIdylle masquée', ""\nsigned 'LABISSE.' (lower left)"", '\noil on canvas', '\n23 5/8 x 28 3/4 in. (60 x 73 cm.)', '\nPainted in 1930', '\n</span>']"	signed 'LABISSE.' (lower left)	oil on canvas	60.0	73.0	Painted in 1930	"Armand Bette, Ostende.
Private collection, Belgium.
Anonymous sale, Campo & Campo, Antwerp, 17 October 1995, lot 253. 
Private collection, The Netherlands, by whom acquired at the above sale."
London	28February2018	458	Henri Goetz	1909-1989	"Composition
"	GBP 10,000 - GBP 15,000	GBP 10625	14695	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0458_000(henri_goetz_composition).jpg	./resources/28February2018/Lot458.jpg	"['<span id=""main_center_0_lblLotDescription"">Henri Goetz (1909-1989)', '\nComposition', ""\nsigned and dated 'Goetz '44' (lower right)"", '\noil on canvas', '\n11 7/8 x 23 1/2 in. (30 x 59.8 cm.)', '\nPainted in 1944', '\n</span>']"	signed and dated 'Goetz '44' (lower right)	oil on canvas	30.0	59.8	Painted in 1944	"Etienne Pépin collection; sale, Hôtel Drouot, 27 May 2008, lot 79.
Anonymous sale, Hôtel des ventes d'Enghien-les-bains, 16 February 2014, lot 46.
Acquired at the above sale by the present owner."
London	28February2018	459	Samuel Bak	b. 1933	"Still Life with Ladder
"	GBP 7,000 - GBP 10,000	GBP 8125	11237	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0459_000(samuel_bak_still_life_with_ladder).jpg	./resources/28February2018/Lot459.jpg	"['<span id=""main_center_0_lblLotDescription"">Samuel Bak (b. 1933)', '\nStill Life with Ladder', '\nsigned and dated ‘BAK 1976.’ (lower right)', '\noil on canvas', '\n31 7/8 x 25 1/2 in. (81 x 64.7 cm.)', '\nPainted in New York in 1976', '\n</span>']"	signed and dated ‘BAK 1976.’ (lower right)	oil on canvas	81.0	64.7	Painted in New York in 1976	Private collection, Switzerland, by whom acquired circa 1980, and thence by descent to the present owner.
London	28February2018	460	André Masson	1896-1987	"Ombres d'oiseaux
"	GBP 18,000 - GBP 25,000	GBP 23750	32848	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0460_000(andre_masson_ombres_doiseaux).jpg	./resources/28February2018/Lot460.jpg	"['<span id=""main_center_0_lblLotDescription"">André Masson (1896-1987)', ""\nOmbres d'oiseaux"", ""\nsigned 'andré masson' (lower right)"", '\ntempera and sand on paper laid down on canvas', '\n24 3/4 x 31 1/2 in. (63 x 80 cm.)', '\nPainted in 1962', '\n</span>']"	signed 'andré masson' (lower right)	tempera and sand on paper laid down on canvas	63.0	80.0	Painted in 1962	"Galerie Louise Leiris, Paris (no. 14776-57673), by 1952.
Acquired by the present owner in 2011."
London	28February2018	462	Max Ernst	1891-1976	"Gracieux et subtil or Eclosion
"	GBP 100,000 - GBP 150,000	GBP 125000	172887	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0462_000(max_ernst_gracieux_et_subtil_or_eclosion).jpg	./resources/28February2018/Lot462.jpg	"['<span id=""main_center_0_lblLotDescription"">Max Ernst (1891-1976)', '\nGracieux et subtil <i>or</i> Eclosion', ""\nsigned 'max ernst' (lower right); signed and inscribed ‘max Ernst gracieux et subtil’ (on the reverse)"", '\noil on canvas', '\n10 1/8 x 12 1/8 in. (25.6 x 30.7 cm.)', '\nPainted in 1957', '\n</span>']"	signed 'max ernst' (lower right); signed and inscribed ‘max Ernst gracieux et subtil’ (on the reverse)	oil on canvas	25.6	30.7	Painted in 1957	"Galerie Alexandre Iolas, Geneva.
Private collection, Switzerland.
Nikki Iolas-Stifel, Athens, by 1958.
Private Collection, by whom acquired from the above in 1963. 
Private collection, acquired in 1993; sale, Sotheby's, New York, 2 November 2011, lot 28.
Acquired at the above sale by the present owner."
London	28February2018	463	Giorgio de Chirico	1888-1978	"Interno metafisico a Manhattan
"	GBP 100,000 - GBP 150,000	GBP 200000	276620	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0463_000(giorgio_de_chirico_interno_metafisico_a_manhattan).jpg	./resources/28February2018/Lot463.jpg	"['<span id=""main_center_0_lblLotDescription"">Giorgio de Chirico (1888-1978)', '\nInterno metafisico a Manhattan', ""\nsigned and dated 'g. de Chirico 1972' (upper right)"", '\noil on canvas', '\n19 1/2 x 15 3/4 in. (49.5 x 40 cm.)', '\nPainted in 1972', '\n</span>']"	signed and dated 'g. de Chirico 1972' (upper right)	oil on canvas	49.5	40.0	Painted in 1972	Acquired by the present owner, by 1995.
